Publication,Code,AdditionalTaxonomicInfo,Genus,Species,CurrentGenus,CurrentSpecies,ForamEcogroup,EcoGroupPub,,Sample Name,Mineralogy,Lab,Forams,MarineMetazoa,Teeth,NaturalSynthetic,Mollusk,Lake,Corals,N,D47,D47error,Temperature_C,Temperature,TempError_C,TempError,d18O water,d18O water SD,Acid T,pH,Source,,,,,,,,,
in prep,Tripati,Foraminifera,Pulleniatina obliquiloculata,obliquiloculata,Pulleniatina,,,,,P obli_t 3411 C',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.619,0.004,22.4,11.448,1.0,0.073,0.39,0.2,70,,,,,,,,,,,
in prep,Tripati,Foraminifera,Pulleniatina obliquiloculata,obliquiloculata,Pulleniatina,,,,,FC50A_calcite',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,5,0.581,0.005,21.0,11.557,1.2,0.096,0.29,0.2,70,,,,,,,,,,,
in prep,Tripati,Foraminifera,Pulleniatina obliquiloculata,obliquiloculata,Pulleniatina,,,,,P obliq_t 3711m',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.594,0.013,20.6,11.589,1.7,0.131,0.29,0.2,70,,,,,,,,,,,
in prep,Tripati,Foraminifera,Pulleniatina obliquiloculata,obliquiloculata,Pulleniatina,,,,,FC53A_calcite',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.602,0.012,19.5,11.676,1.3,0.101,0.29,0.2,70,,,,,,,,,,,
in prep,Tripati,Foraminifera,Pulleniatina obliquiloculata,obliquiloculata,Pulleniatina,,,,,FC54A_calcite',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,7,0.561,0.005,22.1,11.471,1.6,0.121,0.35,0.2,70,,,,,,,,,,,
in prep,Tripati,Foraminifera,Pulleniatina obliquiloculata,obliquiloculata,Pulleniatina,,,,,P obli_t 4438m C',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,5,0.573,0.012,23.1,11.394,2.0,0.150,0.32,0.2,70,,,,,,,,,,,
in prep,Tripati,Foraminifera,Pulleniatina obliquiloculata,obliquiloculata,Pulleniatina,,,,,A14_16',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,2,0.604,0.004,21.7,11.503,1.3,0.102,0.29,0.2,70,,,,,,,,,,,
in prep,Tripati,Foraminifera,Pulleniatina obliquiloculata,obliquiloculata,Pulleniatina,,,,,E035_8',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,15,0.608,0.008,22.2,11.464,1.0,0.079,0.35,0.2,70,,,,,,,,,,,
in prep,Tripati,Foraminifera,Pulleniatina obliquiloculata,obliquiloculata,Pulleniatina,,,,,WP7_24',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.583,0.009,19.4,11.684,1.1,0.087,0.29,0.22,70,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Bulk,Bulk,,,,,,MD97-2138 0-5 bulk 9,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.613,0.008,27.0,11.100,2.3,0.170,0.12,0.24,90,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Bulk,Bulk,,,,,,MD97-2138 0-5cm bulk,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.607,0.011,24.0,11.325,1.1,0.086,0.12,0.24,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Bulk,Bulk,,,,,,car 38 md97-2138 bulk 0-5,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,2,0.603,0.015,24.5,11.287,1.1,0.086,0.12,0.24,90,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Cibicidoides mundulus,Cibicidoides mundulus,,,,,,CD113 site A C MUNDULUS,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,2,0.664,0.012,6.9,12.751,1.0,0.086,0.2,0.2,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globigerina bulloides,Globigerina bulloides,Globigerina,Globigerina bulloides,Top 30 to 50m. Isotopes of C&O known to be out of equilibrium w seawater,"Curry and Matthews, 1981; Kahn and Williams, 1981; Deuser and Ross, 1989; Sautter and Thunell, 1991; Spero and Lea 1996; Niebler et al 1999",,NEAP 3B G bulloides,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.621,0.019,10.1,12.464,0.9,0.081,0.36,0.2,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globigerina bulloides,Globigerina bulloides,Globigerina,Globigerina bulloides,Top 30 to 50m. Isotopes of C&O known to be out of equilibrium w seawater,"Curry and Matthews, 1981; Kahn and Williams, 1981; Deuser and Ross, 1989; Sautter and Thunell, 1991; Spero and Lea 1996; Niebler et al 1999",,T90 10B G BULLOIDES,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.647,0.009,15.8,11.977,0.9,0.077,0.69,0.2,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globigerinoides ruber,Globigerinoides ruber,Globigerinoides,Globigerinoides ruber,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,806A 1-1 9-11 g ruber AT-151,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.620,0.006,24.7,11.272,1.0,0.076,0.25,0.21,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globigerinoides ruber,Globigerinoides ruber,Globigerinoides,Globigerinoides ruber,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,806A 1-1 9-11 g ruber AT-152,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.607,0.006,24.5,11.287,1.0,0.075,0.25,0.21,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globigerinoides ruber,Globigerinoides ruber,Globigerinoides,Globigerinoides ruber,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,806A 1-1_ 9-11 G ruber,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,2,0.571,0.007,24.9,11.257,1.0,0.076,0.25,0.21,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globigerinoides ruber,Globigerinoides ruber,Globigerinoides,Globigerinoides ruber,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,CD145 A150 g ruber,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.575,0.008,26.1,11.167,1.0,0.075,0.66,0.2,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globigerinoides ruber,Globigerinoides ruber,Globigerinoides,Globigerinoides ruber,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,CD145 A300 0-1 CM G RUBER PLANKTIC FORAM,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.593,0.013,26.6,11.130,1.0,0.076,0.66,0.2,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globigerinoides ruber,Globigerinoides ruber,Globigerinoides,Globigerinoides ruber,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,CD145 A300 g ruber cleaned oxid,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.555,0.009,26.2,11.159,1.0,0.075,0.66,0.2,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globigerinoides ruber,Globigerinoides ruber,Globigerinoides,Globigerinoides ruber,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,CD145 A500 0-1 CM G RUBER PLANKTIC FORAM,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.579,0.015,26.6,11.130,1.0,0.076,0.66,0.2,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globigerinoides ruber,Globigerinoides ruber,Globigerinoides,Globigerinoides ruber,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,CD145-A500 g ruber cleaned to remove clays,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.565,0.007,26.0,11.174,1.0,0.075,0.66,0.2,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globigerinoides ruber,Globigerinoides ruber,Globigerinoides,Globigerinoides ruber,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,MD97-2138 0-5cm G ruber,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.590,0.005,25.9,11.182,1.1,0.079,0.24,0.21,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globigerinoides ruber,Globigerinoides ruber,Globigerinoides,Globigerinoides ruber,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,MD97-2138 g ruber,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.569,0.008,24.7,11.272,1.0,0.075,0.24,0.21,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globigerinoides ruber,Globigerinoides ruber,Globigerinoides,Globigerinoides ruber,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,V24-109 0-1 cm G ruber,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.576,0.008,25.5,11.212,1.0,0.074,0.28,0.2,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globigerinoides ruber,Globigerinoides ruber,Globigerinoides,Globigerinoides ruber,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,V24-109 G ruber,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.584,0.006,21.5,11.518,0.9,0.073,0.28,0.2,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globigerinoides sacculifer,Globigerinoides sacculifer,Trilobatus,Trilobatus sacculifer,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,806A 1-1_ 9-11 G sacculifer,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,2,0.582,0.002,24.0,11.325,1.4,0.104,0.25,0.21,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globigerinoides sacculifer,Globigerinoides sacculifer,Trilobatus,Trilobatus sacculifer,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,CH115-80P G SACC,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.552,0.009,21.5,11.518,0.9,0.073,0.82,0.2,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globigerinoides sacculifer,Globigerinoides sacculifer,Trilobatus,Trilobatus sacculifer,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,CH75-18-16 G Sacc,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,2,0.555,0.013,22.9,11.410,1.2,0.091,1.01,0.21,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globigerinoides sacculifer,Globigerinoides sacculifer,Trilobatus,Trilobatus sacculifer,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,KNR110-43-PC G SACC,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,2,0.589,0.018,25.2,11.234,1.7,0.127,0.87,0.2,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globigerinoides sacculifer (without Sac),Globigerinoides sacculifer (without Sac),Trilobatus,Trilobatus sacculifer,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,806A-1 without sac,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.597,0.008,21.1,11.550,1.0,0.075,0.23,0.21,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globigerinoides sacculifer (without Sac),Globigerinoides sacculifer (without Sac),Trilobatus,Trilobatus sacculifer,2 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2012,,V24-109 G sacc without sac,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.585,0.010,24.3,11.302,1.0,0.073,0.28,0.2,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globigerinoides sacculifer (without Sac),Globigerinoides sacculifer (without Sac),Trilobatus,Trilobatus sacculifer,3 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2013,,V24-109 G sacc without sac,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.589,0.012,24.2,11.310,1.0,0.073,0.28,0.2,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globorotalia hirsuta,Globorotalia hirsuta,Globorotalia,Globorotalia hirsuta,4 Open ocean sub-thermocline,Aze et al 2011,,CD145 A150 G HIRSUTA CLEANED OXID,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.628,0.010,9.4,12.526,0.9,0.083,0.45,0.2,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globorotalia hirsuta,Globorotalia hirsuta,Globorotalia,Globorotalia hirsuta,4 Open ocean sub-thermocline,Aze et al 2011,,T90 g hirsuta cleaned to remove clays Gannsen,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.602,0.009,9.7,12.499,1.0,0.084,0.43,0.2,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globorotalia menardii,Globorotalia menardii,Globorotalia,Globorotalia menardii,3 Open ocean thermocline,Aze et al 2011,,KNR-110-43PC G MENARDII,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.571,0.006,21.9,11.487,0.9,0.073,0.86,0.2,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globorotalia truncatulinoides,Globorotalia truncatulinoides,Globorotalia,Globorotalia truncatulinoides,4 Open ocean sub-thermocline,Aze et al 2011,,T90 10B G truncatulinoides,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.641,0.010,11.9,12.307,1.0,0.082,0.55,0.21,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globorotalia tumida,Globorotalia tumida,Globorotalia,Globorotalia tumida,3 Open ocean thermocline,Aze et al 2011,,2_5BC37 G tumida,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.601,0.009,19.1,11.708,1.0,0.081,0.22,0.22,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globorotalia tumida,Globorotalia tumida,Globorotalia,Globorotalia tumida,3 Open ocean thermocline,Aze et al 2011,,3BC16 G tumida,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.602,0.004,19.4,11.684,1.0,0.080,0.22,0.22,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globorotalia tumida,Globorotalia tumida,Globorotalia,Globorotalia tumida,3 Open ocean thermocline,Aze et al 2011,,4BC51 G tumida,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.583,0.009,19.1,11.708,1.0,0.081,0.22,0.22,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globorotalia tumida,Globorotalia tumida,Globorotalia,Globorotalia tumida,3 Open ocean thermocline,Aze et al 2011,,5BC54 g tumida AT-136,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.637,0.009,17.0,11.878,1.0,0.082,0.22,0.22,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globorotalia tumida,Globorotalia tumida,Globorotalia,Globorotalia tumida,3 Open ocean thermocline,Aze et al 2011,,5_5BC58 G tumida,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.609,0.012,16.9,11.887,1.0,0.082,0.22,0.22,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Hoeglundina elegans,Hoeglundina elegans,Hoeglundina,Hoeglundina elegans,Unknown,,,NEAP 19 HOEGLUNDINA ELEGANS aragonite,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,2,0.668,0.019,4.3,12.991,1.4,0.126,0.24,0.2,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Mixed benthic species,Mixed benthic species,,,,,,OJP 5BC 54 MIXED BENTHIC SPECIES,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.652,0.014,6.2,12.815,1.0,0.088,-0.07,0.2,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Oridorsalis umbonatus,Oridorsalis umbonatus,,,,,,CD113 site A O UMBONATUS,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.652,0.009,5.4,12.888,1.0,0.090,0.2,0.2,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Oridorsalis umbonatus,Oridorsalis umbonatus,,,,,,Hening N Atl-1243 O umbonatus,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,2,0.667,0.008,3.4,13.075,1.8,0.168,0.27,0.2,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Planulina wuellerstorfi,Planulina wuellerstorfi,Cibicidoides,Cibicidoides wuellerstorfi,Unknown,,,CD113 site A C WUELLERSTORFI,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,2,0.632,0.020,6.2,12.815,1.0,0.088,0.2,0.2,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Pulleniatina obliquiloculata,Pulleniatina obliquiloculata,Pulleniatina,Pulleniatina obliquiloculata,3 Open ocean thermocline,Aze et al 2011,,CD145 A500 P OBLIQUILOCULATA,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.595,0.012,23.8,11.341,1.0,0.073,0.68,0.2,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Pulleniatina obliquiloculata,Pulleniatina obliquiloculata,Pulleniatina,Pulleniatina obliquiloculata,3 Open ocean thermocline,Aze et al 2011,,CD145 A500 p obliquiloculata cleaned to remove clays,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.625,0.012,22.7,11.425,1.0,0.073,0.68,0.2,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Uvigerina semiornata,Uvigerina semiornata,Uvigerina,Uvigerina semiornata,Unknown,,,CD145 A150 0-2 UVIGERINA,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,2,0.598,0.004,16.3,11.936,0.9,0.077,0.61,0.2,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Uvigerina semiornata,Uvigerina semiornata,Uvigerina,Uvigerina semiornata,Unknown,,,CD145 A150 UVIGERINA,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,2,0.632,0.004,15.4,12.010,0.9,0.077,0.61,0.2,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Uvigerina semiornata,Uvigerina semiornata,Uvigerina,Uvigerina semiornata,Unknown,,,CD145 A300 0-2 UVIGERINA,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,2,0.613,0.033,16.0,11.961,1.2,0.102,0.59,0.2,25,,,,,,,,,,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Uvigerina semiornata,Uvigerina semiornata,Uvigerina,Uvigerina semiornata,Unknown,,,CD145 A500 UVIGERINA,C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.596,0.010,12.8,12.230,0.9,0.079,0.48,0.2,25,,,,,,,,,,,
in prep,Came UCLA,Foraminifera,Cibicidoides,Cibicidoides,,,,,,B1,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,12,0.615,0.005,16.0,11.961,1.3,0.103,0.82,0.2,70,,,,,,,,,,,
in prep,Came UCLA,Foraminifera,Cibicidoides,Cibicidoides,,,,,,B5,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,9,0.671,0.008,5.8,12.851,1.1,0.096,0.03,0.2,70,,,,,,,,,,,
in prep,Came UCLA,Foraminifera,Cibicidoides spp,Cibicidoides spp,,,,,,B9,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,6,0.641,0.007,6.7,12.769,1.0,0.089,0.27,0.2,70,,,,,,,,,,,
in prep,Came UCLA,Foraminifera,Hoeglundina elegans,Hoeglundina elegans,Hoeglundina,Hoeglundina elegans,Unknown,,,B10 aragonite,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.663,0.009,5.5,12.879,1.0,0.092,0.27,0.2,70,,,,,,,,,,,
in prep,Came UCLA,Foraminifera,Hoeglundina elegans,Hoeglundina elegans,Hoeglundina,Hoeglundina elegans,Unknown,,,B2 aragonite,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.627,0.015,14.4,12.094,1.0,0.081,0.82,0.2,70,,,,,,,,,,,
in prep,Came UCLA,Foraminifera,Hoeglundina elegans,Hoeglundina elegans,Hoeglundina,Hoeglundina elegans,Unknown,,,B6 aragonite,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,10,0.642,0.008,5.3,12.898,1.0,0.096,0.03,0.2,70,,,,,,,,,,,
in prep,Came UCLA,Foraminifera,Planulina ariminensis,Planulina ariminensis,Planulina,Planulina ariminensis,Unknown,,,B3,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,5,0.629,0.011,16.0,11.961,1.0,0.080,0.82,0.2,70,,,,,,,,,,,
in prep,Came UCLA,Foraminifera,Uvigerina,Uvigerina semiornata,Uvigerina,Uvigerina semiornata,Unknown,,,B11,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,5,0.641,0.015,5.2,12.907,1.0,0.093,0.27,0.2,70,,,,,,,,,,,
in prep,Came UCLA,Foraminifera,Uvigerina,Uvigerina semiornata,Uvigerina,Uvigerina semiornata,Unknown,,,B4,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,11,0.622,0.011,13.0,12.213,1.2,0.102,0.82,0.2,70,,,,,,,,,,,
in prep,Came UCLA,Foraminifera,Uvigerina,Uvigerina semiornata,Uvigerina,Uvigerina semiornata,Unknown,,,B7,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,8,0.662,0.010,4.4,12.981,1.4,0.131,0.03,0.2,70,,,,,,,,,,,
in prep,Arnold,Lake Carbonate - Abiotic,,,,,,,,Pipahai Lake,C,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,2,0.633,0.011,19.3,11.692,2.5,0.197,2.92,,90,,Li 2020,,,,,,,,,
in prep,Arnold,Lake Carbonate - Abiotic,,,,,,,,Chagan Lake,C,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,2,0.624,0.010,24.0,11.325,2.5,0.188,-2.19,,90,,Li 2020,,,,,,,,,
in prep,Arnold,Lake Carbonate - Abiotic,,,,,,,,Gahai Lake,A,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,1,0.637,0.004,15.8,11.977,2.4,0.197,1.14,,90,,Li 2020,,,,,,,,,
in prep,Arnold,Lake Carbonate - Abiotic,,,,,,,,Qinghai Lake,A,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,2,0.652,0.007,19.3,11.692,2.5,0.197,1.44,,90,,Li 2020,,,,,,,,,
in prep,Arnold,Lake Carbonate - Abiotic,,,,,,,,Kuhai Lake,C,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,3,0.682,0.001,12.5,12.256,2.4,0.203,-0.85,,90,,Li 2020,,,,,,,,,
in prep,Arnold,Lake Carbonate - Abiotic,,,,,,,,Eling Lake,C,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,3,0.659,0.005,14.0,12.128,2.5,0.208,-3.54,,90,,Li 2020,,,,,,,,,
in prep,Arnold,Lake Carbonate - Abiotic,,,,,,,,Zhaling Lake,C,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,3,0.626,0.015,16.9,11.887,2.5,0.202,-1.58,,90,,Li 2020,,,,,,,,,
in prep,Arnold,Lake Carbonate - Abiotic,,,,,,,,Xingxinghai Lake,C,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,2,0.620,0.012,15.7,11.985,2.5,0.205,-0.84,,90,,Li 2020,,,,,,,,,
in prep,Arnold,Lake Carbonate - Abiotic,,,,,,,,Koucha Lake,C,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,6,0.619,0.012,12.5,12.256,2.4,0.203,-3.55,,90,,Li 2020,,,,,,,,,
in prep,Arnold,Lake Carbonate - Abiotic,,,,,,,,Donggi Cona,C,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,3,0.637,0.014,11.3,12.359,2.4,0.206,-3.99,,90,,Li 2020,,,,,,,,,
in prep,Arnold,Lake Carbonate - Abiotic,,,,,,,,Gahai Lake2,A,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,4,0.599,0.013,18.3,11.773,2.4,0.192,3.49,,90,,Li 2020,,,,,,,,,
in prep,Arnold,Lake Carbonate - Abiotic,,,,,,,,Tuosu Lake,C,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,8,0.638,0.009,17.7,11.821,2.4,0.193,5.65,,90,,Li 2020,,,,,,,,,
in prep,Arnold,Lake Carbonate - Abiotic,,,,,,,,Hala Lake,A,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,3,0.657,0.008,14.0,12.128,2.5,0.208,1.45,,90,,Li 2020,,,,,,,,,
in prep,Arnold,Lake Carbonate - Abiotic,,,,,,,,Cuona Lake,C,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,3,0.643,0.004,15.7,11.985,2.5,0.205,-8.82,,90,,Li 2020,,,,,,,,,
